山本　昭範,やまもと　あきのり,74,鹿児島県,3月20日
山本　史穂子,やまもと　しほこ,81,鹿児島県,1月12日
山本　美香子,やまもと　みかこ,29,大阪府,8月16日
兪　岳仁,ゆ　たけひと,87,兵庫県,8月3日
湯浅　三央,ゆあさ　みお,40,神奈川県,6月9日
柚木　晃久,ゆのき　あきひさ,47,岡山県,11月7日
由本　智暁,ゆもと　ともあき,42,兵庫県,1月10日
横内　紘士,よこうち　ひろし,30,和歌山県,4月16日
横尾　海斗,よこお　かいと,65,千葉県,4月10日
横嶋　喜美江,よこしま　きみえ,91,大阪府,8月21日
横田　和世,よこた　かずよ,71,福岡県,4月17日
横田　好克,よこた　よしかつ,49,神奈川県,7月12日
横溝　香美,よこみぞ　よしみ,45,愛媛県,7月1日
横室　尚起,よこむろ　なおき,1,神奈川県,10月18日
横山　長,よこやま　おさむ,8,埼玉県,3月6日
横山　龍吾,よこやま　りゅうご,75,東京都,11月5日
吉岡　慶子,よしおか　きょうこ,14,埼玉県,10月12日
吉岡　充康,よしおか　みちやす,33,福井県,2月1日
吉川　一秀,よしかわ　かずひで,67,千葉県,10月5日
吉川　満江,よしかわ　みつえ,76,石川県,6月9日
吉澤　鈴子,よしざわ　すずこ,18,北海道,12月6日
吉田　希巳江,よしだ　きみえ,73,福島県,11月25日
吉田　幸歩,よしだ　さちほ,53,北海道,3月6日
吉田　匡人,よしだ　まさと,66,奈良県,1月4日
吉田　義人,よしだ　よしひと,71,大阪府,8月24日
吉武　俊裕,よしたけ　としひろ,55,鹿児島県,5月30日
吉永　夏那,よしなが　かな,31,愛知県,5月31日
吉永　光枝,よしなが　みつえ,49,栃木県,1月16日
吉成　聖恵,よしなり　さとえ,92,愛知県,11月25日
吉満　信裕,よしみつ　のぶひろ,34,愛知県,6月5日
吉村　美友紀,よしむら　みゆき,74,茨城県,8月23日
吉村　悠加,よしむら　ゆうか,20,京都府,12月28日
吉本　進之介,よしもと　しんのすけ,51,東京都,7月8日
吉本　ハナ,よしもと　はな,68,埼玉県,6月4日
四本　朋行,よつもと　ともゆき,52,富山県,10月28日
米倉　香緒莉,よねくら　かおり,32,静岡県,1月31日
米倉　保成,よねくら　やすなり,37,広島県,4月22日
米野　心菜,よねの　ここな,8,北海道,10月22日
米谷　広隆,よねや　ひろたか,41,京都府,6月6日
呼子　晴喜,よぶこ　はるき,11,福岡県,1月3日
良知　安里沙,らち　ありさ,36,大阪府,11月17日
力武　郷美,りきたけ　さとみ,43,愛知県,2月16日
龍崎　大二,りゅうざき　だいじ,44,茨城県,6月11日
類家　咲弥,るいけ　さや,34,三重県,8月11日
冷泉　千史,れいぜい　ちふみ,45,熊本県,11月19日
六角　利泰,ろっかく　としやす,60,福島県,4月9日
若海　一生,わかうみ　いっせい,72,千葉県,5月20日
若尾　ケイ,わかお　けい,17,埼玉県,11月17日
和氣　澄佳,わけ　すみか,79,東京都,10月23日
輪島　邦子,わじま　くにこ,63,京都府,6月27日
和田　依莉,わだ　えり,12,滋賀県,11月24日
和田　さえり,わだ　さえり,25,広島県,9月5日
渡辺　麻美,わたなべ　あさみ,12,群馬県,7月25日
渡邊　勇翔,わたなべ　ゆうと,53,大分県,10月10日
渡辺　祥紀,わたなべ　よしのり,23,埼玉県,3月27日
四月一日　桃花,わたぬき　ももか,33,東京都,6月13日
和知　ジュン,わち　じゅん,73,福岡県,9月6日
